date,min,max,mean,normal_min,normal_max
19880414,51,61,56,54.6,72.4
19880415,49,66,57.5,54.7,72.4
19880416,54,64,59,54.8,72.5
19880417,57,67,62,54.9,72.6
19880418,57,69,63,55,72.7
19880419,52,68,60,55.1,72.7
19880420,52,57,54.5,55.2,72.8
19880421,49,62,55.5,55.3,72.8
19880422,51,64,57.5,55.4,72.9
19880423,50,59,54.5,55.5,73
19880424,47,70,58.5,55.6,73
19880425,52,74,63,55.8,73.1
19880426,55,73,64,55.9,73.1
19880427,56,68,62,56,73.2
19880428,57,68,62.5,56.1,73.2
19880429,54,72,63,56.2,73.3
19880430,55,72,63.5,56.4,73.3
19880501,53,75,64,56.5,73.3
19880502,54,79,66.5,56.6,73.3
19880503,56,79,67.5,56.7,73.4
19880504,57,70,63.5,56.8,73.4
19880505,52,61,56.5,57,73.4
19880506,51,61,56,57.1,73.4
19880507,53,65,59,57.2,73.5
19880508,53,68,60.5,57.3,73.5
19880509,54,75,64.5,57.4,73.5
19880510,60,89,74.5,57.5,73.5
19880511,64,91,77.5,57.6,73.5
19880512,65,87,76,57.7,73.5
19880513,62,78,70,57.8,73.5
19880514,60,81,70.5,57.9,73.6
19880515,60,78,69,58,73.6
19880516,58,73,65.5,58.1,73.6
19880517,58,70,64,58.2,73.6
19880518,56,74,65,58.3,73.6
19880519,60,85,72.5,58.4,73.7
19880520,61,89,75,58.5,73.7
19880521,62,86,74,58.6,73.7
19880522,61,82,71.5,58.7,73.8
19880523,61,81,71,58.8,73.8
19880524,60,77,68.5,58.9,73.9
19880525,60,76,68,59,73.9
19880526,58,76,67,59.1,74
19880527,59,72,65.5,59.2,74.1
19880528,60,69,64.5,59.3,74.2
19880529,57,73,65,59.4,74.3
19880530,58,72,65,59.5,74.4
19880531,56,77,66.5,59.6,74.5
19880601,60,82,71,59.7,74.6
19880602,63,85,74,59.8,74.7
19880603,62,86,74,59.9,74.8
19880604,56,77,66.5,60,75
19880605,54,69,61.5,60.1,75.1
19880606,55,68,61.5,60.2,75.3
19880607,52,69,60.5,60.3,75.5
19880608,54,77,65.5,60.4,75.6
19880609,58,77,67.5,60.5,75.8
19880610,57,78,67.5,60.6,76
19880611,57,72,64.5,60.8,76.2
19880612,58,73,65.5,60.9,76.4
19880613,59,76,67.5,61,76.6
19880614,59,73,66,61.1,76.8
19880615,59,74,66.5,61.3,77
19880616,59,73,66,61.4,77.2
19880617,58,70,64,61.5,77.4
19880618,59,76,67.5,61.7,77.6
19880619,61,71,66,61.8,77.9
19880620,61,72,66.5,62,78.1
19880621,58,77,67.5,62.1,78.3
19880622,59,76,67.5,62.2,78.5
19880623,59,73,66,62.4,78.7
19880624,59,76,67.5,62.5,78.9
19880625,61,78,69.5,62.6,79.2
19880626,62,83,72.5,62.8,79.4
19880627,66,87,76.5,62.9,79.6
19880628,65,81,73,63.1,79.8
19880629,64,80,72,63.2,79.9
19880630,66,83,74.5,63.3,80.1
19880701,65,80,72.5,63.4,80.3
19880702,64,79,71.5,63.6,80.5
19880703,63,78,70.5,63.7,80.7
19880704,63,79,71,63.8,80.8
19880705,62,79,70.5,63.9,81
19880706,65,86,75.5,64,81.1
19880707,66,86,76,64.1,81.3
19880708,64,83,73.5,64.2,81.4
19880709,63,82,72.5,64.3,81.5
19880710,64,80,72,64.4,81.6
19880711,64,78,71,64.5,81.7
19880712,64,81,72.5,64.6,81.8
19880713,64,80,72,64.7,81.9
19880714,65,80,72.5,64.7,82
19880715,66,80,73,64.8,82.1
19880716,65,84,74.5,64.9,82.2
19880717,67,89,78,64.9,82.3
19880718,64,82,73,65,82.3
19880719,65,82,73.5,65,82.4
19880720,67,90,78.5,65.1,82.5
19880721,71,90,80.5,65.1,82.5
19880722,71,93,82,65.2,82.6
19880723,68,84,76,65.2,82.6
19880724,66,83,74.5,65.2,82.7
19880725,66,87,76.5,65.3,82.7
19880726,67,83,75,65.3,82.8
19880727,68,81,74.5,65.3,82.8
19880728,66,80,73,65.3,82.9
19880729,67,84,75.5,65.3,82.9
19880730,69,84,76.5,65.3,83
19880731,68,82,75,65.4,83
19880801,67,79,73,65.4,83.1
19880802,65,80,72.5,65.4,83.1
19880803,65,77,71,65.4,83.2
19880804,65,82,73.5,65.4,83.3
19880805,65,83,74,65.4,83.3
19880806,64,79,71.5,65.4,83.4
19880807,62,81,71.5,65.4,83.5
19880808,64,78,71,65.4,83.5
19880809,61,79,70,65.4,83.6
19880810,62,80,71,65.4,83.7
19880811,62,78,70,65.4,83.7
19880812,62,77,69.5,65.4,83.8
19880813,61,81,71,65.4,83.9
19880814,62,82,72,65.4,83.9
19880815,62,83,72.5,65.4,84
19880816,62,80,71,65.4,84.1
19880817,62,81,71.5,65.4,84.1
19880818,62,82,72,65.4,84.2
19880819,62,76,69,65.4,84.3
19880820,62,77,69.5,65.4,84.3
19880821,61,76,68.5,65.4,84.4
19880822,62,80,71,65.4,84.4
19880823,66,86,76,65.4,84.5
19880824,70,80,75,65.4,84.5
19880825,71,90,80.5,65.4,84.5
19880826,72,90,81,65.4,84.6
19880827,70,87,78.5,65.4,84.6
19880828,65,86,75.5,65.4,84.6
19880829,66,85,75.5,65.3,84.6
19880830,66,87,76.5,65.3,84.6
19880831,65,84,74.5,65.3,84.6
19880901,65,84,74.5,65.3,84.6
19880902,67,87,77,65.2,84.5
19880903,71,103,87,65.2,84.5
19880904,80,110,95,65.2,84.4
19880905,77,102,89.5,65.1,84.4
19880906,70,92,81,65.1,84.3
19880907,67,85,76,65,84.2
19880908,66,82,74,65,84.1
19880909,66,78,72,64.9,84
19880910,62,77,69.5,64.8,83.9
19880911,61,75,68,64.7,83.8
19880912,62,75,68.5,64.7,83.7
19880913,60,73,66.5,64.6,83.6
19880914,60,73,66.5,64.5,83.4
19880915,61,78,69.5,64.4,83.3
19880916,61,77,69,64.3,83.1
19880917,61,76,68.5,64.2,83
19880918,62,78,70,64.1,82.8
19880919,61,72,66.5,64,82.6
19880920,60,67,63.5,63.9,82.5
19880921,59,71,65,63.8,82.3
19880922,58,76,67,63.6,82.1
19880923,60,78,69,63.5,82
19880924,61,74,67.5,63.4,81.8
19880925,58,73,65.5,63.3,81.6
19880926,60,76,68,63.1,81.4
19880927,58,75,66.5,63,81.3
19880928,60,89,74.5,62.9,81.1
19880929,63,91,77,62.7,80.9
19880930,59,87,73,62.6,80.8
19881001,63,79,71,62.4,80.6
19881002,61,76,68.5,62.3,80.4
19881003,58,79,68.5,62.1,80.3
19881004,61,78,69.5,62,80.1
19881005,62,75,68.5,61.8,80
19881006,61,73,67,61.7,79.8
19881007,62,80,71,61.5,79.7
19881008,64,89,76.5,61.3,79.6
19881009,66,102,84,61.2,79.4
19881010,70,94,82,61,79.3
19881011,63,80,71.5,60.9,79.2
19881012,62,76,69,60.7,79.1
19881013,62,73,67.5,60.5,78.9
19881014,61,73,67,60.4,78.8
19881015,57,78,67.5,60.2,78.7
19881016,60,91,75.5,60,78.6
19881017,62,83,72.5,59.8,78.5
19881018,65,79,72,59.6,78.4
19881019,63,75,69,59.5,78.2
19881020,63,74,68.5,59.3,78.1
19881021,62,72,67,59.1,78
19881022,61,71,66,58.9,77.9
19881023,61,74,67.5,58.7,77.8
19881024,61,75,68,58.5,77.6
19881025,61,72,66.5,58.3,77.5
19881026,58,70,64,58.1,77.4
19881027,59,69,64,57.9,77.2
19881028,60,69,64.5,57.7,77.1
19881029,59,72,65.5,57.4,76.9
19881030,55,77,66,57.2,76.8
19881031,61,86,73.5,57,76.6
19881101,60,67,63.5,56.8,76.4
19881102,60,67,63.5,56.5,76.2
19881103,58,73,65.5,56.3,76
19881104,58,82,70,56,75.8
19881105,60,81,70.5,55.8,75.6
19881106,60,69,64.5,55.5,75.4
19881107,60,66,63,55.3,75.2
19881108,57,67,62,55,74.9
19881109,54,70,62,54.8,74.7
19881110,56,67,61.5,54.5,74.5
19881111,58,69,63.5,54.3,74.2
19881112,54,72,63,54,73.9
19881113,57,68,62.5,53.7,73.7
19881114,56,66,61,53.5,73.4
19881115,46,67,56.5,53.2,73.1
19881116,48,74,61,52.9,72.9
19881117,52,68,60,52.7,72.6
19881118,52,71,61.5,52.4,72.3
19881119,48,66,57,52.1,72
19881120,45,72,58.5,51.9,71.7
19881121,49,79,64,51.6,71.4
19881122,53,74,63.5,51.4,71.2
19881123,51,65,58,51.1,70.9
19881124,50,63,56.5,50.9,70.6
19881125,46,57,51.5,50.7,70.3
19881126,49,67,58,50.4,70.1
19881127,49,74,61.5,50.2,69.8
19881128,51,75,63,50,69.6
19881129,50,81,65.5,49.8,69.3
19881130,50,81,65.5,49.6,69.1
19881201,52,80,66,49.4,68.9
19881202,54,81,67.5,49.2,68.7
19881203,55,76,65.5,49.1,68.5
19881204,53,80,66.5,48.9,68.3
19881205,55,82,68.5,48.8,68.1
19881206,54,82,68,48.6,67.9
19881207,53,77,65,48.5,67.8
19881208,63,73,68,48.4,67.6
19881209,55,74,64.5,48.3,67.5
19881210,49,75,62,48.2,67.4
19881211,50,76,63,48.1,67.3
19881212,51,84,67.5,48,67.2
19881213,51,71,61,48,67.1
19881214,51,61,56,47.9,67
19881215,52,56,54,47.9,67
19881216,51,58,54.5,47.8,67
19881217,49,63,56,47.8,66.9
19881218,47,57,52,47.8,66.9
19881219,43,58,50.5,47.8,66.9
19881220,49,57,53,47.8,66.9
19881221,51,63,57,47.8,66.9
19881222,42,59,50.5,47.8,67
19881223,46,59,52.5,47.9,67
19881224,49,52,50.5,47.9,67
19881225,42,54,48,47.9,67.1
19881226,38,57,47.5,48,67.1
19881227,37,55,46,48,67.2
19881228,38,55,46.5,48,67.2
19881229,39,57,48,48.1,67.3
19881230,39,59,49,48.1,67.4
19881231,42,50,46,48.2,67.4
19890101,44,65,54.5,48.3,67.5
19890102,41,67,54,48.3,67.6
19890103,47,70,58.5,48.4,67.6
19890104,52,59,55.5,48.4,67.7
19890105,48,55,51.5,48.5,67.8
19890106,44,54,49,48.5,67.8
19890107,35,54,44.5,48.6,67.9
19890108,35,60,47.5,48.6,67.9
19890109,41,67,54,48.7,68
19890110,45,66,55.5,48.7,68
19890111,46,64,55,48.8,68.1
19890112,41,62,51.5,48.8,68.1
19890113,41,63,52,48.9,68.1
19890114,39,60,49.5,48.9,68.1
19890115,41,69,55,48.9,68.2
19890116,46,74,60,49,68.2
19890117,47,79,63,49,68.2
19890118,50,81,65.5,49,68.2
19890119,53,83,68,49.1,68.2
19890120,53,79,66,49.1,68.2
19890121,58,77,67.5,49.1,68.2
19890122,51,73,62,49.1,68.2
19890123,50,55,52.5,49.2,68.1
19890124,46,60,53,49.2,68.1
19890125,45,64,54.5,49.2,68.1
19890126,42,72,57,49.2,68.1
19890127,44,65,54.5,49.2,68.1
19890128,48,61,54.5,49.2,68
19890129,44,69,56.5,49.3,68
19890130,47,77,62,49.3,68
19890131,50,72,61,49.3,67.9
19890201,48,58,53,49.3,67.9
19890202,49,58,53.5,49.3,67.9
19890203,48,53,50.5,49.4,67.9
19890204,44,55,49.5,49.4,67.9
19890205,38,53,45.5,49.4,67.8
19890206,34,52,43,49.5,67.8
19890207,40,53,46.5,49.5,67.8
19890208,41,53,47,49.5,67.8
19890209,45,53,49,49.6,67.8
19890210,48,64,56,49.6,67.8
19890211,44,61,52.5,49.7,67.8
19890212,44,63,53.5,49.7,67.8
19890213,42,53,47.5,49.8,67.8
19890214,38,60,49,49.9,67.8
19890215,43,64,53.5,49.9,67.9
19890216,43,66,54.5,50,67.9
19890217,46,72,59,50.1,67.9
19890218,46,63,54.5,50.1,68
19890219,51,55,53,50.2,68
19890220,51,67,59,50.3,68.1
19890221,51,82,66.5,50.4,68.1
19890222,57,86,71.5,50.5,68.2
19890223,60,86,73,50.6,68.2
19890224,60,83,71.5,50.7,68.3
19890225,60,84,72,50.8,68.3
19890226,59,81,70,50.8,68.4
19890227,54,77,65.5,50.9,68.5
19890228,53,65,59,51,68.6
19890301,52,63,57.5,51.1,68.6
19890302,52,55,53.5,51.2,68.7
19890303,47,66,56.5,51.3,68.8
19890304,45,66,55.5,51.4,68.9
19890305,49,73,61,51.5,69
19890306,55,81,68,51.6,69
19890307,57,79,68,51.7,69.1
19890308,55,72,63.5,51.8,69.2
19890309,53,71,62,51.9,69.3
19890310,54,70,62,52,69.4
19890311,53,73,63,52.1,69.5
19890312,58,76,67,52.1,69.6
19890313,54,70,62,52.2,69.6
19890314,53,70,61.5,52.3,69.7
19890315,53,72,62.5,52.4,69.8
19890316,55,63,59,52.5,69.9
19890317,50,65,57.5,52.5,70
19890318,51,72,61.5,52.6,70.1
19890319,52,77,64.5,52.7,70.2
19890320,56,83,69.5,52.8,70.2
19890321,59,84,71.5,52.8,70.3
19890322,55,78,66.5,52.9,70.4
19890323,55,70,62.5,53,70.5
19890324,55,65,60,53,70.6
19890325,53,62,57.5,53.1,70.7
19890326,49,64,56.5,53.1,70.8
19890327,51,66,58.5,53.2,70.8
19890328,52,72,62,53.3,70.9
19890329,55,73,64,53.3,71
19890330,55,79,67,53.4,71.1
19890331,59,85,72,53.5,71.2
19890401,58,75,66.5,53.5,71.3
19890402,56,75,65.5,53.6,71.4
19890403,58,82,70,53.7,71.4
19890404,64,100,82,53.7,71.5
19890405,71,105,88,53.8,71.6
19890406,73,106,89.5,53.9,71.7
19890407,71,100,85.5,54,71.8
19890408,66,92,79,54,71.9
19890409,60,77,68.5,54.1,71.9
19890410,60,73,66.5,54.2,72
19890411,60,66,63,54.3,72.1
19890412,59,66,62.5,54.4,72.2
19890413,59,74,66.5,54.5,72.3
19890414,60,70,65,54.6,72.4
19890415,59,70,64.5,54.7,72.4
19890416,59,68,63.5,54.8,72.5
19890417,59,71,65,54.9,72.6
19890418,59,76,67.5,55,72.7
19890419,61,79,70,55.1,72.7
19890420,59,79,69,55.2,72.8
19890421,59,73,66,55.3,72.8
19890422,56,72,64,55.4,72.9
19890423,53,68,60.5,55.5,73
19890424,53,62,57.5,55.6,73
19890425,49,64,56.5,55.8,73.1
19890426,50,65,57.5,55.9,73.1
19890427,51,70,60.5,56,73.2
19890428,55,75,65,56.1,73.2
19890429,55,77,66,56.2,73.3
19890430,57,74,65.5,56.4,73.3
19890501,58,75,66.5,56.5,73.3
19890502,57,80,68.5,56.6,73.3
19890503,60,79,69.5,56.7,73.4
19890504,59,80,69.5,56.8,73.4
19890505,63,79,71,57,73.4
19890506,63,80,71.5,57.1,73.4
19890507,60,77,68.5,57.2,73.5
19890508,58,82,70,57.3,73.5
19890509,61,76,68.5,57.4,73.5
19890510,56,65,60.5,57.5,73.5
19890511,53,66,59.5,57.6,73.5
19890512,56,66,61,57.7,73.5
19890513,57,65,61,57.8,73.5
19890514,59,67,63,57.9,73.6
19890515,57,64,60.5,58,73.6
19890516,54,71,62.5,58.1,73.6
19890517,59,67,63,58.2,73.6
19890518,60,71,65.5,58.3,73.6
19890519,56,74,65,58.4,73.7
19890520,58,81,69.5,58.5,73.7
19890521,58,78,68,58.6,73.7
19890522,59,78,68.5,58.7,73.8
19890523,58,75,66.5,58.8,73.8
19890524,58,74,66,58.9,73.9
19890525,58,75,66.5,59,73.9
19890526,58,77,67.5,59.1,74
19890527,60,74,67,59.2,74.1
19890528,60,73,66.5,59.3,74.2
19890529,59,71,65,59.4,74.3
19890530,58,74,66,59.5,74.4
19890531,59,80,69.5,59.6,74.5
19890601,60,74,67,59.7,74.6
19890602,60,71,65.5,59.8,74.7
19890603,59,67,63,59.9,74.8
19890604,60,68,64,60,75
19890605,61,71,66,60.1,75.1
19890606,58,71,64.5,60.2,75.3
19890607,59,67,63,60.3,75.5
19890608,61,70,65.5,60.4,75.6
19890609,62,69,65.5,60.5,75.8
19890610,62,69,65.5,60.6,76
19890611,62,74,68,60.8,76.2
19890612,59,75,67,60.9,76.4
19890613,61,78,69.5,61,76.6
19890614,62,86,74,61.1,76.8
19890615,64,79,71.5,61.3,77
19890616,64,79,71.5,61.4,77.2
19890617,63,86,74.5,61.5,77.4
19890618,65,88,76.5,61.7,77.6
19890619,67,93,80,61.8,77.9
19890620,68,93,80.5,62,78.1
19890621,64,91,77.5,62.1,78.3
19890622,63,82,72.5,62.2,78.5
19890623,63,75,69,62.4,78.7
19890624,63,75,69,62.5,78.9
19890625,65,77,71,62.6,79.2
19890626,62,80,71,62.8,79.4
19890627,62,79,70.5,62.9,79.6
19890628,61,77,69,63.1,79.8
19890629,60,76,68,63.2,79.9
19890630,62,82,72,63.3,80.1
19890701,63,81,72,63.4,80.3
19890702,64,82,73,63.6,80.5
19890703,64,88,76,63.7,80.7
19890704,66,98,82,63.8,80.8
19890705,72,94,83,63.9,81
19890706,64,89,76.5,64,81.1
19890707,66,87,76.5,64.1,81.3
19890708,67,85,76,64.2,81.4
19890709,66,80,73,64.3,81.5
19890710,66,80,73,64.4,81.6
19890711,66,80,73,64.5,81.7
19890712,64,78,71,64.6,81.8
19890713,62,83,72.5,64.7,81.9
19890714,66,86,76,64.7,82
19890715,67,85,76,64.8,82.1
19890716,65,86,75.5,64.9,82.2
19890717,66,82,74,64.9,82.3
19890718,66,81,73.5,65,82.3
19890719,65,87,76,65,82.4
19890720,70,89,79.5,65.1,82.5
19890721,72,89,80.5,65.1,82.5
19890722,69,87,78,65.2,82.6
19890723,66,78,72,65.2,82.6
19890724,64,76,70,65.2,82.7
19890725,63,83,73,65.3,82.7
19890726,65,85,75,65.3,82.8
19890727,67,86,76.5,65.3,82.8
19890728,66,86,76,65.3,82.9
19890729,61,84,72.5,65.3,82.9
19890730,61,85,73,65.3,83
19890731,64,84,74,65.4,83
19890801,66,86,76,65.4,83.1
19890802,65,84,74.5,65.4,83.1
19890803,65,82,73.5,65.4,83.2
19890804,64,84,74,65.4,83.3
19890805,65,86,75.5,65.4,83.3
19890806,68,87,77.5,65.4,83.4
19890807,66,84,75,65.4,83.5
19890808,66,78,72,65.4,83.5
19890809,65,82,73.5,65.4,83.6
19890810,65,84,74.5,65.4,83.7
19890811,67,84,75.5,65.4,83.7
19890812,68,86,77,65.4,83.8
19890813,68,88,78,65.4,83.9
19890814,64,85,74.5,65.4,83.9
19890815,64,83,73.5,65.4,84
19890816,63,80,71.5,65.4,84.1
19890817,63,80,71.5,65.4,84.1
19890818,64,79,71.5,65.4,84.2
19890819,63,78,70.5,65.4,84.3
19890820,63,76,69.5,65.4,84.3
19890821,63,78,70.5,65.4,84.4
19890822,62,77,69.5,65.4,84.4
19890823,63,77,70,65.4,84.5
19890824,64,78,71,65.4,84.5
19890825,64,79,71.5,65.4,84.5
19890826,64,78,71,65.4,84.6
19890827,62,76,69,65.4,84.6
19890828,62,79,70.5,65.4,84.6
19890829,61,78,69.5,65.3,84.6
19890830,62,81,71.5,65.3,84.6
19890831,63,82,72.5,65.3,84.6
19890901,60,84,72,65.3,84.6
19890902,60,88,74,65.2,84.5
19890903,61,85,73,65.2,84.5
19890904,62,88,75,65.2,84.4
19890905,66,92,79,65.1,84.4
19890906,65,87,76,65.1,84.3
19890907,62,81,71.5,65,84.2
19890908,60,80,70,65,84.1
19890909,60,78,69,64.9,84
19890910,62,79,70.5,64.8,83.9
19890911,62,78,70,64.7,83.8
19890912,65,80,72.5,64.7,83.7
19890913,62,85,73.5,64.6,83.6
19890914,69,96,82.5,64.5,83.4
19890915,70,95,82.5,64.4,83.3
19890916,68,82,75,64.3,83.1
19890917,64,73,68.5,64.2,83
19890918,64,73,68.5,64.1,82.8
19890919,58,71,64.5,64,82.6
19890920,58,80,69,63.9,82.5
19890921,65,95,80,63.8,82.3
19890922,67,97,82,63.6,82.1
19890923,63,83,73,63.5,82
19890924,61,86,73.5,63.4,81.8
19890925,70,88,79,63.3,81.6
19890926,72,94,83,63.1,81.4
19890927,70,86,78,63,81.3
19890928,69,90,79.5,62.9,81.1
19890929,67,86,76.5,62.7,80.9
19890930,63,82,72.5,62.6,80.8
19891001,61,77,69,62.4,80.6
19891002,63,73,68,62.3,80.4
19891003,61,75,68,62.1,80.3
19891004,58,83,70.5,62,80.1
19891005,61,82,71.5,61.8,80
19891006,63,78,70.5,61.7,79.8
19891007,63,85,74,61.5,79.7
19891008,63,92,77.5,61.3,79.6
19891009,63,80,71.5,61.2,79.4
19891010,63,79,71,61,79.3
19891011,62,79,70.5,60.9,79.2
19891012,61,76,68.5,60.7,79.1
19891013,61,75,68,60.5,78.9
19891014,61,71,66,60.4,78.8
19891015,59,72,65.5,60.2,78.7
19891016,57,75,66,60,78.6
19891017,60,86,73,59.8,78.5
19891018,62,95,78.5,59.6,78.4
19891019,68,94,81,59.5,78.2
19891020,64,72,68,59.3,78.1
19891021,60,72,66,59.1,78
19891022,63,74,68.5,58.9,77.9
19891023,62,73,67.5,58.7,77.8
19891024,58,73,65.5,58.5,77.6
19891025,61,70,65.5,58.3,77.5
19891026,53,74,63.5,58.1,77.4
19891027,54,74,64,57.9,77.2
19891028,52,78,65,57.7,77.1
19891029,53,79,66,57.4,76.9
19891030,52,83,67.5,57.2,76.8
19891031,58,79,68.5,57,76.6
19891101,52,84,68,56.8,76.4
19891102,55,85,70,56.5,76.2
19891103,53,85,69,56.3,76
19891104,53,82,67.5,56,75.8
19891105,55,72,63.5,55.8,75.6
19891106,58,69,63.5,55.5,75.4
19891107,55,70,62.5,55.3,75.2
19891108,54,80,67,55,74.9
19891109,56,87,71.5,54.8,74.7
19891110,57,90,73.5,54.5,74.5
19891111,58,84,71,54.3,74.2
19891112,58,71,64.5,54,73.9
19891113,58,71,64.5,53.7,73.7
19891114,58,69,63.5,53.5,73.4
19891115,54,89,71.5,53.2,73.1
19891116,61,86,73.5,52.9,72.9
19891117,54,77,65.5,52.7,72.6
19891118,48,90,69,52.4,72.3
19891119,61,90,75.5,52.1,72
19891120,64,87,75.5,51.9,71.7
19891121,58,78,68,51.6,71.4
19891122,57,71,64,51.4,71.2
19891123,54,68,61,51.1,70.9
19891124,59,64,61.5,50.9,70.6
19891125,58,65,61.5,50.7,70.3
19891126,56,72,64,50.4,70.1
19891127,51,77,64,50.2,69.8
19891128,46,76,61,50,69.6
19891129,47,78,62.5,49.8,69.3
19891130,51,73,62,49.6,69.1
19891201,49,77,63,49.4,68.9
19891202,51,84,67.5,49.2,68.7
19891203,54,81,67.5,49.1,68.5
19891204,54,78,66,48.9,68.3
19891205,54,81,67.5,48.8,68.1
19891206,52,81,66.5,48.6,67.9
19891207,53,84,68.5,48.5,67.8
19891208,58,85,71.5,48.4,67.6
19891209,52,75,63.5,48.3,67.5
19891210,47,66,56.5,48.2,67.4
19891211,47,69,58,48.1,67.3
19891212,45,71,58,48,67.2
19891213,49,71,60,48,67.1
19891214,51,77,64,47.9,67
19891215,51,70,60.5,47.9,67
19891216,49,67,58,47.8,67
19891217,45,66,55.5,47.8,66.9
19891218,50,62,56,47.8,66.9
19891219,53,68,60.5,47.8,66.9
19891220,49,70,59.5,47.8,66.9
19891221,52,67,59.5,47.8,66.9
19891222,49,74,61.5,47.8,67
19891223,54,86,70,47.9,67
19891224,59,81,70,47.9,67
19891225,56,81,68.5,47.9,67.1
19891226,58,79,68.5,48,67.1
19891227,54,67,60.5,48,67.2
19891228,53,66,59.5,48,67.2
19891229,50,65,57.5,48.1,67.3
19891230,47,73,60,48.1,67.4
19891231,48,73,60.5,48.2,67.4
19900101,47,61,54,48.3,67.5
19900102,50,63,56.5,48.3,67.6
19900103,46,64,55,48.4,67.6
19900104,44,65,54.5,48.4,67.7
19900105,47,72,59.5,48.5,67.8
19900106,47,73,60,48.5,67.8
19900107,47,68,57.5,48.6,67.9
19900108,50,69,59.5,48.6,67.9
19900109,53,83,68,48.7,68
19900110,56,80,68,48.7,68
19900111,52,75,63.5,48.8,68.1
19900112,55,68,61.5,48.8,68.1
19900113,57,64,60.5,48.9,68.1
19900114,51,64,57.5,48.9,68.1
19900115,50,61,55.5,48.9,68.2
19900116,49,61,55,49,68.2
19900117,45,57,51,49,68.2
19900118,46,61,53.5,49,68.2
19900119,46,61,53.5,49.1,68.2
19900120,45,67,56,49.1,68.2
19900121,43,73,58,49.1,68.2
19900122,50,77,63.5,49.1,68.2
19900123,51,77,64,49.2,68.1
19900124,50,81,65.5,49.2,68.1
19900125,54,82,68,49.2,68.1
19900126,52,73,62.5,49.2,68.1
19900127,50,75,62.5,49.2,68.1
19900128,50,79,64.5,49.2,68
19900129,49,72,60.5,49.3,68
19900130,49,63,56,49.3,68
19900131,48,67,57.5,49.3,67.9
19900201,53,63,58,49.3,67.9
19900202,51,68,59.5,49.3,67.9
19900203,46,67,56.5,49.4,67.9
19900204,47,61,54,49.4,67.9
19900205,44,63,53.5,49.4,67.8
19900206,48,68,58,49.5,67.8
19900207,50,62,56,49.5,67.8
19900208,50,68,59,49.5,67.8
19900209,46,67,56.5,49.6,67.8
19900210,48,73,60.5,49.6,67.8
19900211,53,77,65,49.7,67.8
19900212,55,66,60.5,49.7,67.8
19900213,49,61,55,49.8,67.8
19900214,42,55,48.5,49.9,67.8
19900215,39,56,47.5,49.9,67.9
19900216,42,54,48,50,67.9
19900217,46,54,50,50.1,67.9
19900218,46,55,50.5,50.1,68
19900219,43,60,51.5,50.2,68
19900220,42,68,55,50.3,68.1
19900221,47,72,59.5,50.4,68.1
19900222,50,80,65,50.5,68.2
19900223,56,85,70.5,50.6,68.2
19900224,56,84,70,50.7,68.3
19900225,59,80,69.5,50.8,68.3
19900226,55,73,64,50.8,68.4
19900227,51,70,60.5,50.9,68.5
19900228,54,67,60.5,51,68.6
19900301,54,68,61,51.1,68.6
19900302,57,64,60.5,51.2,68.7
19900303,56,68,62,51.3,68.8
19900304,55,62,58.5,51.4,68.9
19900305,51,64,57.5,51.5,69
19900306,48,69,58.5,51.6,69
19900307,50,74,62,51.7,69.1
19900308,51,66,58.5,51.8,69.2
19900309,55,63,59,51.9,69.3
19900310,52,63,57.5,52,69.4
19900311,50,61,55.5,52.1,69.5
19900312,44,59,51.5,52.1,69.6
19900313,41,63,52,52.2,69.6
19900314,46,67,56.5,52.3,69.7
19900315,49,79,64,52.4,69.8
19900316,56,81,68.5,52.5,69.9
19900317,57,78,67.5,52.5,70
19900318,53,82,67.5,52.6,70.1
19900319,58,82,70,52.7,70.2
19900320,63,90,76.5,52.8,70.2
19900321,60,86,73,52.8,70.3
19900322,56,76,66,52.9,70.4
19900323,57,73,65,53,70.5
19900324,56,71,63.5,53,70.6
19900325,56,70,63,53.1,70.7
19900326,54,71,62.5,53.1,70.8
19900327,56,61,58.5,53.2,70.8
19900328,56,60,58,53.3,70.9
19900329,52,64,58,53.3,71
19900330,55,66,60.5,53.4,71.1
19900331,52,68,60,53.5,71.2
19900401,56,66,61,53.5,71.3
19900402,54,75,64.5,53.6,71.4
19900403,58,81,69.5,53.7,71.4
19900404,59,69,64,53.7,71.5
19900405,58,69,63.5,53.8,71.6
19900406,58,64,61,53.9,71.7
19900407,58,67,62.5,54,71.8
19900408,56,69,62.5,54,71.9
19900409,54,76,65,54.1,71.9
19900410,60,84,72,54.2,72
19900411,61,83,72,54.3,72.1
19900412,60,85,72.5,54.4,72.2
19900413,60,76,68,54.5,72.3
19900414,60,74,67,54.6,72.4
19900415,60,71,65.5,54.7,72.4
19900416,59,65,62,54.8,72.5
19900417,57,71,64,54.9,72.6
19900418,60,70,65,55,72.7
19900419,59,72,65.5,55.1,72.7
19900420,60,72,66,55.2,72.8
19900421,59,74,66.5,55.3,72.8
19900422,58,71,64.5,55.4,72.9
19900423,57,63,60,55.5,73
19900424,55,75,65,55.6,73
19900425,57,75,66,55.8,73.1
19900426,60,81,70.5,55.9,73.1
19900427,60,83,71.5,56,73.2
19900428,61,75,68,56.1,73.2
19900429,59,71,65,56.2,73.3
19900430,57,66,61.5,56.4,73.3
19900501,54,72,63,56.5,73.3
19900502,59,74,66.5,56.6,73.3
